title,speaker,issue_id,comment_sequence,comment_unique_id,toxic,text,is_first_comment,tbdf
ENH: Reimplement and undeprecate DataFrame.lookup,erfannariman,786108116,5,767160515,0,"@impredicative out of curiosity, what is exactly difficult about the [new proposed method](https://pandas.pydata.org/pandas-docs/stable/user_guide/indexing.html#looking-up-values-by-index-column-labels), which is also significantly faster since `DataFrame.lookup` was a for-loop on the background. 

I agree that we can fix the documentation in the deprecated message and in the whatsnew though.

@jreback Would you be open to un-deprecate `DataFrame.lookup` and implement the `melt` + `loc` method on the background? I don't say it was an extremely popular method, but on SO I saw it being used sometimes.",False,0
ENH: Reimplement and undeprecate DataFrame.lookup,impredicative,786108116,6,767163699,0,"@erfannariman What's difficult, for example, is how complicated [this answer using `melt`](https://stackoverflow.com/a/65722008/) is relative to how simple [this answer using `lookup`](https://stackoverflow.com/a/45487394/) is. The answer using `melt` requires three complicated method calls relative to the answer using `lookup` which is a single simple method call. In summary, just as you're saying, `DataFrame.lookup` could've been reimplemented using `melt`, thereby satisfying everyone.",False,Bitter frustration
ENH: Reimplement and undeprecate DataFrame.lookup,erfannariman,786108116,7,767165019,0,"> @erfannariman What's difficult, for example, is how complicated [this answer using `melt`](https://stackoverflow.com/a/65722008/) is relative to how simple [this answer using `lookup`](https://stackoverflow.com/a/45487394/) is. The answer using `melt` requires three complicated method calls relative to the answer using `lookup` which is a single simple method call. In summary, just as you're saying, `DataFrame.lookup` could've been reimplemented using `melt`, thereby satisfying everyone.

I don't disagree with your point, although I don't think the proposed method is persé difficult, but I might be biased. I would not be against un-deprecating `DataFrame.lookup`. I will await @jreback response.",False,0
ENH: Reimplement and undeprecate DataFrame.lookup,impredicative,786108116,8,767166129,0,"Pandas is used because it is believed to have a wealth of friendly methods. If this belief erodes, so will its user base.",False,0
ENH: Reimplement and undeprecate DataFrame.lookup,jreback,786108116,9,767188415,0,"@impredicative there is almost no usage of lookup AFAICT. very very few issues / tests / SO entries. If you have a valid, real work very common then am happy to show a doc example / recipe. Having a method must be a high bar.",False,0
ENH: Reimplement and undeprecate DataFrame.lookup,impredicative,786108116,10,767191957,0,"@jreback A google.com search for `""df.lookup"" site:stackoverflow.com` lists 462 hits. That's more than for `df.bfill` (208) and `df.ffill` (375). Will you now be deprecating these two methods as well? What is your cutoff?",False,Bitter frustration
ENH: Reimplement and undeprecate DataFrame.lookup,jreback,786108116,11,767200211,0,"@impredicative you are not comparing apples to apples here. try with indexing operators, we *already* have `.loc`, `.iloc`, `.at`, and `.iat`, not to mention partial slicing and of course `[]`. which one shall we cut to keep `.lookup`????

I in fact have an issue to remove `.iat` and `.at`. We simply do not need this much choice.",False,Bitter frustration
ENH: Reimplement and undeprecate DataFrame.lookup,impredicative,786108116,12,767627283,0,"@jreback I don't use `.iat` or `.at`.

In general, I would ask the question: ""_Is the alternative more simple or more difficult to use?_"" If a method simplifies code, making it less verbose and prevents users from reimplementing common patterns, then it's valuable, even if you personally think it's a duplicate, proportional to how well it accomplishes this goal.",False,0
ENH: Reimplement and undeprecate DataFrame.lookup,jreback,786108116,13,768318988,0,"> @jreback I don't use `.iat` or `.at`.
> 
> In general, I would ask the question: ""_Is the alternative more simple or more difficult to use?_"" If a method simplifies code, making it less verbose and prevents users from reimplementing common patterns, then it's valuable, even if you personally think it's a duplicate, proportional to how well it accomplishes this goal.

this is balanced against an already huge api. There *are* alternatives from this. If you have  use case where this is especially awkward / burdensome I would encourage you to open an issue with a reproducible example and show why a new method makes sense.",False,0
ENH: Reimplement and undeprecate DataFrame.lookup,quanghm,786108116,14,772976219,0,"@erfannariman
> out of curiosity, what is exactly difficult about the [new proposed method](https://pandas.pydata.org/pandas-docs/stable/user_guide/indexing.html#looking-up-values-by-index-column-labels), which is also significantly faster since `DataFrame.lookup` was a for-loop on the background.

I learned about the deprecation of `lookup` when answering [this SO question](https://stackoverflow.com/q/65892265/4238408). And [this](https://github.com/pandas-dev/pandas/pull/35224#discussion_r564046976) is my thought on the proposed alternative for `lookup`. Of course, if current `lookup` is a `for` loop, this method would be faster for small dataset. But for bigger dataset, things would change due to potentially larger memory allocation, especially when column names are long strings and data to be looked up are homogeneous.",False,0
ENH: Reimplement and undeprecate DataFrame.lookup,erfannariman,786108116,15,773144423,0,"> @erfannariman
> 
> > out of curiosity, what is exactly difficult about the [new proposed method](https://pandas.pydata.org/pandas-docs/stable/user_guide/indexing.html#looking-up-values-by-index-column-labels), which is also significantly faster since `DataFrame.lookup` was a for-loop on the background.
> 
> I learned about the deprecation of `lookup` when answering [this SO question](https://stackoverflow.com/q/65892265/4238408). And [this](https://github.com/pandas-dev/pandas/pull/35224#discussion_r564046976) is my thought on the proposed alternative for `lookup`. Of course, if current `lookup` is a `for` loop, this method would be faster for small dataset. But for bigger dataset, things would change due to potentially larger memory allocation, especially when column names are long strings and data to be looked up are homogeneous.

Sure I would be happy to make a PR with a new proposed more efficient method and there we can discuss into more details and the core devs can share their thoughts as well. What would be your suggestion, the answer you gave on SO? Could you maybe share a reproducible example in a new ticket and mention this issue? @quanghm ",False,0
ENH: Reimplement and undeprecate DataFrame.lookup,quanghm,786108116,16,773374707,0,"@erfannariman 

> out of curiosity, what is exactly difficult about the new proposed method, which is also significantly faster since DataFrame.lookup was a for-loop on the background.

I ran a quick test and the results said the reverse:

```
np.random.seed(43)
# also tested for n = 1000, 10_000, 100_000
n=1_000_000
cols = list('abcdef')
df = pd.DataFrame(np.random.randint(0, 10, size=(n,len(cols))), columns=cols)
df['col'] = np.random.choice(cols, n)

# the proposed method
%%timeit -n 10
melt = df.melt('col')
melt = melt.loc[lambda x: x['col']==x['variable'], 'value']
melt = melt.reset_index(drop=True)
# 623 ms ± 6.86 ms per loop (mean ± std. dev. of 7 runs, 10 loops each)

# What I would do without `lookup`
%%timeit -n 10
cols, idx = np.unique(df['col'], return_inverse=True)
df.reindex(cols,axis=1).to_numpy()[np.arange(df.shape[0]), idx]
# 430 ms ± 4.73 ms per loop (mean ± std. dev. of 7 runs, 10 loops each)

# Current lookup on 1.1.4
%%timeit -n 10
df.lookup(df.index, df['col'])
# 321 ms ± 1.55 ms per loop (mean ± std. dev. of 7 runs, 10 loops each)
```

The proposed method always comes last by a big margin in terms of speed. This only gets worse if the column names get longer.



",False,0
ENH: Reimplement and undeprecate DataFrame.lookup,impredicative,786108116,17,773377986,0,"> lambda x: x['col']==x['variable']

Using lambdas is a non-starter. It shouldn't even be suggested unless it is the last option on earth.

> cols, idx = np.unique(df['col'], return_inverse=True)

`np.unique` obviously will support only a very limited number of Pandas datatypes, so it's probably a non-starter too. Numerical programming using Numpy is different from more generic dataframe programming using Pandas.",False,0
ENH: Reimplement and undeprecate DataFrame.lookup,quanghm,786108116,18,773387055,0,"@erfannariman 

Regarding the lambda function, that was originally an attempt to chain the three lines to detect possible speed improvement. Answer was not.

Using `.loc[melt['col']==melt['variable'],...]` wouldn't improve/change anything.

`np.unique` is used on the column names, so most likely will be strings. In general case, we can use instead, `pd.Series.unique()` and `pd.Series.factorize()` for that single line. But as far as I know, those two also returns `np.array`. 

Also, can you name some Pandas datatypes that wouldn't work with `np.unique`, especially those one would use as column names?

All those aside, the message here is that the proposed method is **slower** than current `lookup` method by factor of `2`.",False,0
